iyear,imonth,iday,region_txt,country_txt,latitude,longitude,nwound,nkill
2014,12,17,South America,Colombia,4.11584,-76.19448,0.0,0.0
2014,12,18,South America,Colombia,7.027336,-71.428494,3.0,2.0
2014,12,18,North America,United States,35.745407,-81.684819,0.0,1.0
2014,12,19,South America,Colombia,2.796235,-76.483157,0.0,0.0
2014,12,19,South America,Colombia,3.012639,-76.482881,5.0,5.0
2014,12,19,South America,Colombia,7.31027,-72.482066,0.0,3.0
2014,12,17,South America,Colombia,1.637898,-77.745208,0.0,0.0
2014,12,20,North America,United States,40.697132,-73.931351,0.0,2.0
2014,12,28,South America,Colombia,6.158404,-71.766233,0.0,4.0
2014,12,29,South America,Paraguay,-22.970036,-56.540982,1.0,0.0
2014,12,30,South America,Paraguay,-23.319684,-56.488403,0.0,0.0
2015,1,2,North America,Mexico,19.058698,-96.15845,0.0,1.0
2015,1,6,North America,United States,38.864281,-104.778412,0.0,0.0
2015,1,14,South America,Colombia,2.519314,-74.753891,0.0,0.0
2015,1,20,South America,Colombia,1.08799,-77.61931,0.0,2.0
2015,1,25,South America,Paraguay,-23.318849,-56.488096,0.0,0.0
2015,1,30,South America,Colombia,2.2086,-76.49673,0.0,0.0
2015,2,4,North America,Mexico,25.852107,-97.505632,1.0,0.0
2015,2,8,South America,Colombia,4.667128,-74.106056,0.0,0.0
2015,2,10,North America,United States,35.896708,-79.009738,0.0,3.0
2015,2,10,South America,Colombia,4.667128,-74.106056,1.0,0.0
2015,2,12,South America,Peru,-12.932081,-73.747786,1.0,0.0
2015,2,14,South America,Colombia,1.68458,-75.28622,1.0,1.0
2015,2,15,South America,Colombia,8.0827,-72.80035,2.0,3.0
2015,2,15,South America,Colombia,4.667128,-74.106056,0.0,0.0
2015,2,17,North America,United States,28.122223,-80.689149,0.0,0.0
2015,2,18,South America,Colombia,8.234801,-73.354165,3.0,2.0
2015,2,18,South America,Paraguay,-23.318849,-56.488096,0.0,0.0
2015,2,18,South America,Paraguay,-23.124529,-56.69482,0.0,0.0
2015,2,18,North America,United States,42.258525,-85.589194,0.0,0.0
2015,2,19,South America,Colombia,8.510846,-73.447444,0.0,0.0
2015,2,21,South America,Chile,-33.366238,-70.505302,0.0,0.0
2015,2,21,South America,Colombia,8.40255,-73.20768,2.0,6.0
2015,2,20,South America,Paraguay,-23.266556,-56.450292,0.0,0.0
2015,2,21,South America,Paraguay,-24.502438,-54.856367,0.0,0.0
2015,2,23,North America,United States,41.151766,-81.348654,0.0,0.0
2015,3,3,South America,Colombia,3.52994,-76.29799,0.0,1.0
2015,3,6,South America,Colombia,4.667128,-74.106056,0.0,0.0
2015,3,9,North America,United States,39.530155,-119.8142,0.0,0.0
2015,3,12,South America,Colombia,4.667128,-74.106056,7.0,0.0
2015,3,18,South America,Peru,-14.086628,-72.102182,0.0,1.0
2015,3,20,North America,United States,29.984368,-90.257301,2.0,1.0
2015,3,21,South America,Peru,-14.021944,-75.217778,0.0,1.0
2015,3,21,South America,Peru,-14.021944,-75.217778,0.0,1.0
2015,3,23,South America,Colombia,1.95846,-72.65231,3.0,1.0
2015,3,24,South America,Paraguay,-24.194867,-56.561647,0.0,3.0
2015,3,27,South America,Venezuela,9.640122,-63.670547,0.0,0.0
2015,4,4,South America,Colombia,8.412236,-72.457974,1.0,3.0
2015,4,5,South America,Colombia,7.02115,-72.061275,0.0,0.0
2015,4,8,South America,Colombia,8.328091,-73.146235,8.0,0.0
2015,4,14,North America,Mexico,17.340252,-98.011081,0.0,1.0
2015,4,15,South America,Colombia,3.115381,-76.62609,19.0,13.0
2015,4,20,South America,Colombia,7.084914,-70.755335,0.0,0.0
2015,5,3,North America,United States,32.959034,-96.641877,1.0,2.0
2015,5,4,North America,Mexico,16.33178,-96.594356,0.0,1.0
2015,5,6,South America,Colombia,8.470146,-73.337007,1.0,0.0
2015,5,7,South America,Colombia,1.68458,-75.28622,0.0,1.0
2015,5,9,South America,Colombia,7.0467,-72.16996,0.0,2.0
2015,5,13,South America,Brazil,-18.512178,-44.555031,0.0,1.0
2015,5,18,South America,Colombia,3.82172,-76.52047,0.0,0.0
2015,5,19,South America,Colombia,1.336905,-77.592324,0.0,1.0
2015,5,22,South America,Colombia,8.322058,-73.144933,0.0,1.0
2015,5,22,North America,Canada,45.501689,-73.567256,1.0,0.0
2015,5,23,South America,Colombia,2.025595,-75.754052,0.0,0.0
2015,5,23,South America,Brazil,-12.50828,-38.998179,0.0,1.0
2015,5,24,South America,Colombia,1.807981,-78.768396,2.0,1.0
2015,5,28,South America,Colombia,2.01151,-77.12487,6.0,0.0
2015,5,28,South America,Colombia,0.869892,-73.841906,0.0,0.0
2015,5,28,South America,Colombia,7.029334,-71.429476,0.0,6.0
2015,5,28,South America,Colombia,3.251528,-76.229027,1.0,0.0
2015,5,30,South America,Colombia,0.435951,-75.52767,0.0,0.0
2015,5,30,South America,Colombia,0.435951,-75.52767,0.0,0.0
2015,5,30,South America,Colombia,0.361688,-76.900971,0.0,0.0
2015,5,30,South America,Colombia,0.435951,-75.52767,0.0,0.0
2015,5,31,South America,Colombia,3.886611,-77.070229,0.0,0.0
2015,6,1,South America,Colombia,8.29985,-72.88991,1.0,1.0
2015,6,2,South America,Colombia,1.807981,-78.768396,0.0,0.0
2015,6,2,South America,Colombia,2.62419,-72.76097,0.0,0.0
2015,6,3,South America,Colombia,3.251528,-76.229027,0.0,1.0
2015,6,3,North America,Mexico,25.870624,-97.50543,4.0,0.0
2015,6,4,South America,Colombia,1.891266,-77.19658,0.0,0.0
2015,6,2,South America,Colombia,1.41608,-75.87266,0.0,0.0
2015,6,6,South America,Colombia,2.524129,-75.316164,0.0,0.0
2015,6,6,South America,Colombia,6.913245,-75.67556,0.0,0.0
2015,6,6,South America,Colombia,2.332748,-77.234573,0.0,0.0
2015,6,6,South America,Colombia,2.524129,-75.316164,0.0,0.0
2015,6,7,South America,Colombia,8.642356,-72.737733,0.0,0.0
2015,6,7,North America,Canada,43.589045,-79.64412,0.0,0.0
2015,6,8,South America,Colombia,0.504929,-76.500191,0.0,0.0
2015,6,8,South America,Colombia,1.807981,-78.768396,0.0,0.0
2015,6,6,South America,Colombia,1.033817,-75.920771,0.0,0.0
2015,6,10,South America,Colombia,1.615386,-75.604236,0.0,0.0
2015,6,11,South America,Colombia,1.967177,-77.119458,0.0,0.0
2015,6,10,South America,Colombia,5.372373,-76.608456,0.0,1.0
2015,6,11,South America,Colombia,2.34996,-76.70002,0.0,3.0
2015,6,11,South America,Colombia,0.49919,-76.89443,0.0,0.0
2015,6,11,South America,Colombia,0.423385,-76.904997,0.0,0.0
2015,6,12,South America,Colombia,0.853304,-77.518453,1.0,3.0
2015,6,16,South America,Colombia,8.437521,-73.286943,0.0,0.0
2015,6,16,South America,Colombia,8.5979,-72.81923,0.0,0.0
2015,6,16,South America,Colombia,3.402939,-73.955927,0.0,0.0
2015,6,17,North America,United States,32.787474,-79.933101,0.0,9.0
2015,6,17,South America,Colombia,0.869892,-73.841906,3.0,4.0
2015,6,19,South America,Colombia,3.52721,-74.02371,0.0,1.0
2015,6,20,South America,Colombia,1.247404,-78.091609,0.0,0.0
2015,6,22,South America,Colombia,1.807981,-78.768396,0.0,0.0
2015,6,22,North America,United States,35.967509,-83.946033,0.0,0.0
2015,6,22,South America,Colombia,8.59674,-73.22737,6.0,4.0
2015,6,23,North America,United States,32.823281,-83.664394,0.0,0.0
2015,6,24,North America,United States,35.213923,-80.790063,0.0,0.0
2015,6,26,South America,Colombia,3.890551,-77.078864,0.0,0.0
2015,6,26,South America,Colombia,3.890551,-77.078864,0.0,0.0
2015,6,26,North America,United States,33.505056,-81.818259,0.0,0.0
2015,6,26,North America,Mexico,21.020728,-101.257615,0.0,1.0
2015,6,29,South America,Colombia,0.43595,-75.52767,0.0,0.0
2015,6,29,South America,Colombia,3.27199,-73.087749,0.0,0.0
2015,6,29,South America,Colombia,4.76142,-76.221947,0.0,0.0
2015,6,30,South America,Colombia,8.642356,-72.737733,2.0,1.0
2015,6,30,South America,Colombia,6.965036,-75.41625,0.0,0.0
2015,7,1,South America,Colombia,3.151685,-75.054209,1.0,2.0
2015,6,30,South America,Colombia,6.794367,-71.771549,0.0,0.0
2015,7,1,South America,Colombia,8.642356,-72.737733,0.0,0.0
2015,6,30,South America,Colombia,6.794367,-71.771549,0.0,0.0
2015,6,30,South America,Colombia,6.956107,-71.872595,0.0,0.0
2015,7,1,South America,Colombia,2.571287,-77.885469,1.0,0.0
2015,6,30,North America,Mexico,19.260161,-96.578339,0.0,1.0
2015,7,2,South America,Colombia,4.667128,-74.106056,9.0,0.0
2015,7,2,South America,Colombia,4.667128,-74.106056,1.0,0.0
2015,7,2,South America,Colombia,3.27199,-73.087749,0.0,0.0
2015,7,1,South America,Colombia,6.885648,-75.335829,4.0,1.0
2015,7,3,North America,Mexico,19.602523,-99.051421,0.0,0.0
2015,7,2,North America,Mexico,16.33539,-96.594375,0.0,1.0
2015,7,3,South America,Colombia,8.959667,-73.626268,2.0,0.0
2015,7,4,South America,Colombia,8.642356,-72.737733,0.0,0.0
2015,7,5,South America,Colombia,0.872837,-75.619941,3.0,1.0
2015,7,6,South America,Colombia,0.67688,-76.880163,0.0,0.0
2015,7,7,South America,Colombia,0.435951,-75.52767,3.0,1.0
2015,7,10,South America,Colombia,8.234801,-73.354165,0.0,2.0
2015,7,10,South America,Colombia,2.25575,-77.249334,4.0,0.0
2015,7,10,South America,Colombia,1.47888,-75.43724,3.0,2.0
2015,7,11,South America,Colombia,2.772482,-77.66283,0.0,0.0
2015,7,12,South America,Colombia,2.34071,-77.23162,7.0,0.0
2015,7,12,South America,Paraguay,-24.194867,-56.561647,0.0,2.0
2015,7,13,South America,Ecuador,-2.189834,-79.887707,0.0,0.0
2015,7,13,South America,Peru,-13.918219,-71.904565,3.0,1.0
2015,7,15,North America,United States,29.813822,-95.365295,0.0,0.0
2015,7,16,North America,United States,35.031789,-85.184718,0.0,0.0
2015,7,16,North America,United States,35.095083,-85.253424,2.0,6.0
2015,7,14,South America,Colombia,7.016667,-73.916667,0.0,0.0
2015,7,16,South America,Colombia,2.704981,-76.825965,0.0,0.0
2015,7,16,South America,Colombia,6.45929,-71.736282,3.0,1.0
2015,7,16,South America,Colombia,7.583191,-75.399966,0.0,0.0
2015,7,16,South America,Colombia,0.910907,-77.549911,0.0,0.0
2015,7,16,South America,Colombia,2.704981,-76.825965,1.0,0.0
2015,7,17,South America,Paraguay,-24.194867,-56.561647,0.0,3.0
2015,7,17,South America,Colombia,2.954086,-76.692855,5.0,0.0
2015,7,19,South America,Colombia,8.38615,-72.59794,0.0,0.0
2015,7,19,North America,United States,41.758165,-88.239197,0.0,0.0
2015,7,20,South America,Colombia,3.06735,-75.138106,0.0,0.0
2015,7,21,South America,Colombia,7.583191,-75.399966,1.0,0.0
2015,7,21,South America,Peru,-14.050453,-73.087749,1.0,1.0
2015,7,23,North America,United States,30.201966,-92.045686,9.0,3.0
2015,7,30,South America,Brazil,-23.582734,-46.611418,0.0,0.0
2015,8,1,South America,Colombia,6.634367,-71.577858,2.0,0.0
2015,8,1,South America,Colombia,7.029334,-71.429476,1.0,0.0
2015,8,1,North America,United States,29.950112,-90.096663,0.0,0.0
2015,8,2,South America,Colombia,6.957317,-71.86983,2.0,2.0
2015,8,2,North America,United States,32.294582,-106.754459,0.0,0.0
2015,8,2,North America,United States,32.319945,-106.790007,0.0,0.0
2015,8,3,South America,Colombia,1.659604,-78.792429,0.0,1.0
2015,8,3,South America,Paraguay,-23.43903,-56.501362,0.0,1.0
2015,8,5,South America,Peru,-11.44732,-74.024678,2.0,1.0
2015,8,6,South America,Brazil,-2.906273,-40.79279,0.0,1.0
2015,8,7,South America,Colombia,8.437521,-73.286943,0.0,2.0
2015,8,8,South America,Paraguay,-23.462606,-56.741909,0.0,1.0
2015,8,10,South America,Paraguay,-24.086327,-57.084409,0.0,0.0
2015,8,13,South America,Colombia,3.151715,-75.054046,1.0,0.0
2015,8,14,North America,United States,32.292512,-106.773223,0.0,0.0
2015,8,17,South America,Colombia,7.003598,-75.61075,4.0,0.0
2015,8,17,South America,Colombia,6.828333,-75.513056,1.0,0.0
2015,8,25,South America,Colombia,3.151685,-75.054209,0.0,0.0
2015,8,30,North America,Canada,44.389356,-79.690332,0.0,0.0
2015,8,31,South America,Paraguay,-23.457515,-56.738709,0.0,0.0
2015,9,2,South America,Colombia,5.856681,-76.185623,0.0,0.0
2015,9,3,South America,Colombia,8.25205,-73.354232,0.0,0.0
2015,9,4,North America,United States,46.715956,-117.179453,0.0,0.0
2015,9,4,South America,Paraguay,-24.194867,-56.561647,0.0,0.0
2015,9,9,South America,Colombia,5.264795,-76.559836,0.0,0.0
2015,9,9,South America,Colombia,9.33338,-75.541076,0.0,0.0
2015,9,9,South America,Peru,-11.739316,-76.703945,0.0,0.0
2015,9,9,South America,Peru,-11.967368,-76.978462,0.0,0.0
2015,9,10,South America,Colombia,1.852621,-76.046073,0.0,1.0
2015,9,13,North America,United States,32.137933,-95.323685,0.0,0.0
2015,9,13,South America,Colombia,6.794367,-71.771549,2.0,0.0
2015,9,14,South America,Colombia,7.029345,-71.429497,0.0,0.0
2015,9,13,South America,Colombia,6.492122,-71.558878,0.0,0.0
2015,9,14,South America,Colombia,8.212994,-73.238383,0.0,3.0
2015,9,19,South America,Paraguay,-24.194867,-56.561647,0.0,0.0
2015,9,23,South America,Paraguay,-24.193926,-56.558551,0.0,2.0
2015,9,23,South America,Paraguay,-24.193926,-56.558551,0.0,0.0
2015,9,30,North America,United States,34.184851,-118.90688,0.0,0.0
2015,10,1,North America,United States,43.288981,-123.333302,7.0,10.0
2015,10,3,South America,Colombia,1.855076,-76.048595,1.0,0.0
2015,10,5,South America,Brazil,-23.565073,-46.652833,0.0,0.0
2015,10,6,South America,Peru,-11.967368,-76.978462,0.0,0.0
2015,10,12,South America,Colombia,11.240534,-74.211035,0.0,0.0
2015,10,25,South America,Colombia,7.078391,-75.147312,0.0,1.0
2015,10,26,South America,Colombia,6.463034,-72.412035,3.0,12.0
2015,10,30,South America,Paraguay,-22.811926,-57.101319,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,10,31,North America,Mexico,19.563255,-99.038382,0.0,0.0
2015,11,1,North America,United States,34.308638,-88.709435,0.0,0.0
2015,11,4,North America,United States,37.365797,-120.424771,4.0,1.0
2015,11,6,South America,Colombia,7.957151,-73.946404,0.0,0.0
2015,11,6,North America,United States,33.959535,-118.348342,1.0,0.0
2015,11,12,South America,Colombia,7.109318,-75.550892,1.0,1.0
2015,11,14,North America,Canada,44.309058,-78.319747,0.0,0.0
2015,11,15,North America,United States,41.519714,-72.840257,0.0,0.0
2015,11,16,North America,Canada,43.720507,-79.338778,1.0,0.0
2015,11,17,South America,Paraguay,-23.800845,-56.502802,0.0,0.0
2015,11,19,North America,United States,38.861472,-77.146621,0.0,0.0
2015,11,23,North America,United States,44.964985,-93.260193,5.0,0.0
2015,11,23,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2015,11,25,South America,Venezuela,9.858081,-66.382067,0.0,1.0
2015,11,27,North America,United States,38.864281,-104.778412,9.0,3.0
2015,11,29,North America,Mexico,16.863608,-99.883137,5.0,3.0
2015,12,2,North America,United States,34.07577,-117.277924,17.0,16.0
2015,12,2,South America,Colombia,8.401599,-73.208998,1.0,1.0
2015,11,25,South America,Colombia,1.313507,-74.030012,0.0,0.0
2015,12,5,North America,United States,40.697132,-73.931351,1.0,0.0
2015,12,6,South America,Colombia,7.073968,-73.169265,0.0,2.0
2015,12,8,North America,United States,47.900053,-97.044649,0.0,0.0
2015,12,9,South America,Colombia,8.322145,-73.145859,1.0,1.0
2015,12,11,North America,United States,33.69288,-116.187442,0.0,0.0
2015,12,22,South America,Venezuela,10.456826,-66.782303,0.0,0.0
2015,12,26,North America,United States,37.764563,-121.452503,0.0,0.0
2016,1,2,North America,United States,43.265841,-118.844083,0.0,0.0
2016,1,7,North America,United States,40.008171,-75.13549,2.0,0.0
2016,1,9,North America,Canada,49.282729,-123.120738,30.0,0.0
2016,1,10,North America,Canada,51.038021,-114.060989,1.0,0.0
2016,1,15,North America,United States,40.697132,-73.931351,1.0,0.0
2016,1,15,South America,Chile,-38.735902,-72.590374,0.0,0.0
2016,1,16,South America,Colombia,8.271877,-73.873991,0.0,0.0
2016,1,31,South America,Colombia,7.946283,-72.898807,0.0,2.0
2016,2,3,South America,Colombia,7.133955,-74.648538,0.0,0.0
2016,2,3,South America,Colombia,7.092702,-74.710145,0.0,0.0
2016,2,5,South America,Colombia,1.802141,-77.164009,0.0,1.0
2016,2,8,South America,Colombia,7.081767,-70.753639,0.0,0.0
2016,2,8,North America,Mexico,18.846659,-97.101754,0.0,1.0
2016,2,8,South America,Colombia,5.705185,-73.732201,0.0,0.0
2016,2,8,South America,Colombia,6.547881,-71.002481,0.0,0.0
2016,2,10,South America,Colombia,7.891122,-72.505657,8.0,0.0
2016,2,11,North America,United States,40.064024,-82.863818,4.0,1.0
2016,2,11,South America,Chile,-33.366238,-70.505302,0.0,0.0
2016,2,13,South America,Colombia,8.28065,-73.579173,0.0,0.0
2016,2,14,South America,Colombia,8.395851,-73.431784,3.0,1.0
2016,2,15,South America,Colombia,2.346235,-78.367251,1.0,2.0
2016,2,15,South America,Colombia,2.454318,-76.735255,0.0,0.0
2016,2,15,South America,Colombia,8.642356,-72.737733,0.0,0.0
2016,2,15,South America,Colombia,5.811908,-76.213659,0.0,0.0
2016,2,15,South America,Colombia,4.667128,-74.106056,0.0,0.0
2016,2,18,North America,United States,39.207489,-86.246998,1.0,0.0
2016,2,22,South America,Colombia,5.117584,-74.479136,1.0,1.0
2016,2,22,South America,Colombia,5.117584,-74.479136,0.0,0.0
2016,2,25,South America,Chile,-33.366238,-70.505302,0.0,0.0
2016,2,26,South America,Colombia,5.758927,-71.572395,7.0,3.0
2016,2,28,North America,United States,34.605975,-117.829953,3.0,0.0
2016,3,5,South America,Argentina,-34.61768,-58.444435,2.0,0.0
2016,3,7,South America,Colombia,4.667128,-74.106056,3.0,0.0
2016,3,8,South America,Colombia,7.436307,-74.690256,0.0,2.0
2016,3,8,South America,Chile,-38.675086,-72.220952,0.0,0.0
2016,3,8,South America,Uruguay,-32.317808,-58.076822,1.0,1.0
2016,3,9,South America,Colombia,5.967692,-71.866416,0.0,0.0
2016,3,12,South America,Colombia,8.506926,-73.447276,0.0,0.0
2016,3,12,South America,Colombia,6.965771,-71.453023,0.0,0.0
2016,3,14,North America,Canada,43.762057,-79.410288,2.0,0.0
2016,3,20,South America,Colombia,8.570586,-74.075774,0.0,0.0
2016,3,24,South America,Venezuela,7.924669,-72.444445,0.0,1.0
2016,3,30,North America,United States,42.691279,-71.438679,0.0,0.0
2016,3,31,South America,Chile,-38.893953,-72.432467,0.0,0.0
2016,4,1,South America,Chile,-38.770248,-72.586749,0.0,0.0
2016,4,1,South America,Chile,-38.764244,-72.406216,0.0,0.0
2016,4,3,South America,Colombia,8.045866,-73.081688,0.0,1.0
2016,4,6,South America,Colombia,8.446004,-73.287604,0.0,1.0
2016,4,6,South America,Colombia,5.31112,-76.415456,0.0,0.0
2016,4,9,South America,Peru,-11.840746,-74.724871,5.0,10.0
2016,4,9,South America,Peru,-11.892272,-73.907497,2.0,0.0
2016,4,9,South America,Brazil,-5.824046,-46.16072,0.0,1.0
2016,4,9,South America,Colombia,2.51444,-76.785835,1.0,1.0
2016,4,11,South America,Chile,-38.387578,-71.933745,0.0,0.0
2016,4,12,South America,Chile,-37.833104,-73.390223,0.0,0.0
2016,4,20,South America,Colombia,8.212022,-73.325726,0.0,0.0
2016,4,20,South America,Colombia,1.61754,-75.608376,0.0,1.0
2016,4,20,South America,Colombia,4.667128,-74.106056,0.0,0.0
2016,4,20,South America,Colombia,4.667128,-74.106056,0.0,0.0
2016,4,21,North America,United States,48.684131,-116.316826,0.0,0.0
2016,4,24,South America,Paraguay,-23.459099,-56.738404,0.0,1.0
2016,4,25,North America,Mexico,18.568114,-99.604215,0.0,1.0
2016,4,25,South America,Colombia,1.80292,-75.439664,1.0,0.0
2016,4,26,North America,United States,42.7678,-71.04865,0.0,0.0
2016,4,29,South America,Colombia,6.964523,-71.972791,0.0,0.0
2016,5,1,South America,Colombia,8.074901,-73.174346,1.0,2.0
2016,5,6,South America,Colombia,1.803436,-75.439697,0.0,1.0
2016,5,7,South America,Colombia,1.62,-75.603775,1.0,0.0
2016,5,13,South America,Colombia,8.576,-73.094867,0.0,1.0
2016,5,14,South America,Colombia,5.054354,-76.649505,0.0,0.0
2016,5,14,South America,Colombia,8.085092,-72.799937,1.0,2.0
2016,5,15,South America,Chile,-38.948921,-72.331113,0.0,0.0
2016,5,17,South America,Colombia,6.956107,-71.872595,0.0,0.0
2016,5,21,South America,Colombia,8.576,-73.094867,0.0,0.0
2016,5,23,South America,Colombia,8.576,-73.094867,0.0,0.0
2016,5,25,South America,Chile,-38.667719,-72.224441,0.0,0.0
2016,5,25,South America,Chile,-38.667719,-72.224441,0.0,0.0
2016,5,25,North America,United States,45.672237,-122.658793,0.0,0.0
2016,5,25,North America,United States,37.664764,-120.994427,0.0,0.0
2016,5,26,North America,United States,45.710821,-122.635039,0.0,0.0
2016,6,4,South America,Guyana,6.800481,-58.167907,0.0,0.0
2016,6,5,North America,Mexico,20.548557,-97.525118,0.0,1.0
2016,6,5,North America,United States,40.697132,-73.931351,0.0,0.0
2016,6,9,North America,United States,40.697132,-73.931351,0.0,0.0
2016,6,10,South America,Colombia,4.983,-76.400181,0.0,0.0
2016,6,10,South America,Paraguay,-23.406726,-57.440677,0.0,0.0
2016,6,12,South America,Colombia,3.27199,-73.087749,2.0,1.0
2016,6,12,North America,United States,28.519601,-81.376794,53.0,50.0
2016,6,13,South America,Paraguay,-23.80023,-56.502704,0.0,0.0
2016,6,15,South America,Paraguay,-23.566667,-56.55,0.0,0.0
2016,6,18,North America,United States,36.211296,-115.247536,0.0,0.0
2016,6,19,North America,United States,39.111992,-78.193905,0.0,0.0
2016,6,19,South America,Colombia,8.420252,-73.207529,0.0,2.0
2016,6,21,South America,Colombia,8.547921,-73.121731,0.0,2.0
2016,6,24,South America,Colombia,6.684513,-71.851653,0.0,0.0
2016,6,29,South America,Colombia,6.954385,-71.871888,0.0,0.0
2016,6,30,South America,Colombia,6.956107,-71.872595,0.0,0.0
2016,7,1,South America,Colombia,7.021163,-71.38499,0.0,0.0
2016,7,1,South America,Colombia,5.760006,-67.706214,0.0,3.0
2016,7,4,South America,Colombia,7.198606,-75.341218,3.0,1.0
2016,7,4,North America,United States,38.656298,-90.413024,0.0,0.0
2016,7,5,South America,Paraguay,-23.716667,-56.499994,0.0,0.0
2016,7,5,North America,United States,38.70333,-90.248796,0.0,0.0
2016,7,6,North America,United States,38.608081,-90.224879,0.0,0.0
2016,7,7,North America,United States,32.779578,-96.804259,9.0,6.0
2016,7,7,North America,United States,36.58886,-82.185961,4.0,1.0
2016,7,7,North America,United States,30.62228,-96.347518,0.0,0.0
2016,7,8,South America,Venezuela,9.032117,-69.725573,25.0,2.0
2016,7,9,North America,United States,29.406786,-98.481201,0.0,0.0
2016,8,31,South America,Colombia,6.794367,-71.771549,0.0,0.0
2016,7,11,South America,Colombia,8.411186,-73.208692,1.0,0.0
2016,7,11,South America,Colombia,6.684513,-71.851653,2.0,0.0
2016,7,12,South America,Colombia,10.023267,-73.358826,0.0,0.0
2016,7,17,North America,United States,30.433483,-91.080857,3.0,4.0
2016,7,17,South America,Colombia,7.000662,-76.265441,0.0,2.0
2016,7,17,North America,United States,29.200533,-81.034508,0.0,0.0
2016,7,17,South America,Colombia,7.57649,-75.350334,0.0,0.0
2016,7,17,South America,Colombia,7.289972,-75.392693,0.0,0.0
2016,7,17,North America,United States,28.011485,-82.373941,0.0,0.0
2016,7,24,South America,Colombia,6.547306,-71.002231,0.0,0.0
2016,7,25,North America,United States,36.211296,-115.247536,0.0,0.0
2016,7,25,North America,United States,36.211296,-115.247536,0.0,0.0
2016,7,27,South America,Colombia,8.7424,-73.103604,0.0,0.0
2016,7,27,North America,United States,27.987652,-82.550249,0.0,0.0
2016,7,27,South America,Paraguay,-23.824397,-56.519311,0.0,0.0
2016,7,31,North America,United States,41.291673,-92.649359,0.0,0.0
2016,8,1,North America,United States,41.703318,-93.057353,0.0,0.0
2016,8,1,North America,United States,41.577354,-93.024003,0.0,0.0
2016,8,4,North America,United States,28.032289,-82.408025,0.0,0.0
2016,8,4,South America,Venezuela,10.24552,-67.603934,30.0,5.0
2016,8,5,North America,United States,28.032289,-82.408025,0.0,0.0
2016,8,9,North America,United States,41.154049,-73.990929,0.0,0.0
2016,8,9,North America,United States,41.154049,-73.990929,0.0,0.0
2016,8,10,South America,Colombia,2.331899,-72.628127,5.0,0.0
2016,8,10,North America,Canada,42.95571,-81.623195,1.0,1.0
2016,8,10,North America,United States,42.095085,-76.059599,0.0,0.0
2016,8,13,North America,United States,40.697132,-73.931351,0.0,2.0
2016,8,18,South America,Argentina,-27.362137,-55.900875,0.0,0.0
2016,8,18,South America,Colombia,6.54608,-70.984141,0.0,0.0
2016,8,19,South America,Colombia,6.957368,-71.860864,1.0,0.0
2016,8,20,North America,United States,37.27097,-79.941427,3.0,0.0
2016,8,23,North America,United States,42.521477,-70.895532,0.0,0.0
2016,8,24,South America,Venezuela,9.342022,-70.600387,0.0,0.0
2016,8,24,South America,Colombia,8.612184,-72.781222,0.0,0.0
2016,8,27,South America,Paraguay,-20.488627,-59.17068,0.0,8.0
2016,8,30,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2016,8,30,South America,Colombia,7.086416,-70.75814,0.0,0.0
2016,8,30,South America,Colombia,6.455762,-71.745412,0.0,0.0
2016,8,30,South America,Colombia,6.242026,-75.564766,0.0,0.0
2016,8,30,South America,Colombia,8.411186,-73.208692,4.0,0.0
2016,9,2,North America,United States,36.197294,-115.131528,0.0,0.0
2016,9,3,South America,Colombia,8.642356,-72.737733,0.0,0.0
2016,9,3,South America,Paraguay,-23.26564,-56.448541,0.0,1.0
2016,9,5,South America,Colombia,8.251932,-73.353994,0.0,0.0
2016,9,6,South America,Colombia,2.382331,-76.672289,0.0,0.0
2016,9,8,South America,Paraguay,-25.508529,-54.675323,0.0,0.0
2016,9,9,South America,Paraguay,-22.545996,-55.732117,2.0,0.0
2016,9,12,North America,United States,27.374522,-80.337837,0.0,0.0
2016,9,12,South America,Colombia,6.956107,-71.872595,0.0,0.0
2016,9,12,South America,Colombia,7.022091,-71.385222,0.0,0.0
2016,9,12,South America,Colombia,5.800014,-72.196155,0.0,0.0
2016,9,14,South America,Venezuela,9.911389,-67.353611,22.0,1.0
2016,9,14,North America,Canada,43.251298,-79.844161,0.0,0.0
2016,9,16,North America,United States,40.008171,-75.13549,5.0,2.0
2016,9,17,North America,United States,39.925457,-74.074757,0.0,0.0
2016,9,17,North America,United States,40.697132,-73.931351,29.0,0.0
2016,9,17,North America,United States,40.697132,-73.931351,0.0,0.0
2016,9,17,North America,United States,45.555575,-94.210178,10.0,1.0
2016,9,18,North America,United States,40.666781,-74.215785,0.0,0.0
2016,9,18,North America,Canada,45.560108,-73.600286,0.0,0.0
2016,9,24,North America,United States,39.176086,-94.574127,0.0,0.0
